,time,x_n,v_n,theta_n,theta_dot_n,x,v,theta,theta_dot,u_force,PendulumPlant_x,PendulumPlant_v,PendulumPlant_theta,PendulumPlant_theta_dot
461,4.614614614614615,0.05126460051065046,0.13504275630598153,0.004625865860871984,0.12611661946433106,0.036978831730389156,0.1226497864806691,3.149718661311812,0.08278953939339606,-2.1290476113330143,-0.014285768780261304,-0.012392969825312433,3.1450927954509402,-0.043327080070935
462,4.624624624624625,-0.05004247495406444,-0.2830887115323754,-0.0851461921362047,-0.05096230817492934,-0.06445325667280374,-0.29536419513043777,3.059513624321455,-0.0933858370357121,5.701407533865773,-0.014410781718739302,-0.012275483598062327,3.1446598164576596,-0.04242352886078275
463,4.634634634634635,0.04097104573681827,0.07367561279616659,-0.07586818428582881,-0.053995564675201946,0.026448265226913188,0.06411632519943349,3.0683968942571527,-0.0890965160603872,24.240622433249484,-0.01452278050990508,-0.009559287596733109,3.1442650785429813,-0.03510095138518525
464,4.644644644644645,-0.2036864081692555,-0.13505518114539106,-0.12183329646597736,-0.05029621120507664,-0.2182880674327756,-0.14141350714814524,3.022124846422884,-0.07692854446671232,12.726600836714283,-0.014601659263520087,-0.006358326002754185,3.143958142888861,-0.026632333261635693
465,4.654654654654655,-0.08594523115987554,-0.09862559034140196,-0.15498943219520034,0.0005012276602682636,-0.10059640884806914,-0.10201904071313056,2.9887395558201657,-0.01830128422003454,18.06257841484695,-0.014651177688193599,-0.0033934503717285925,3.143728988015366,-0.018802511880302804
466,4.664664664664665,-0.018130128474907626,-0.0302519468234661,-0.13201026567647853,-0.15047916488450888,-0.03279338602332218,-0.028941781111180342,3.0115871613464904,-0.1571380433058943,33.473234107229075,-0.014663257548414552,0.0013101657122857578,3.1435974270229687,-0.006658878421385402
467,4.674674674674675,-0.03392262218898842,-0.03635574639599611,-0.1124020905355176,0.0884853788025588,-0.04855340612108361,-0.031528934706292845,3.0311789589845937,0.09098832836711668,5.83191624837894,-0.014630783932095184,0.004826811689703264,3.1435810495201113,0.00250294956455787
468,4.684684684684685,0.2019322278755595,0.17901879918549513,-0.06401804003700293,0.06062337391018119,0.18736458737607684,0.18683667393524372,3.0796269805006316,0.07098080439767981,18.09844177329433,-0.01456764049948266,0.007817874749748613,3.1436450205376345,0.010357430487498626
469,4.694694694694695,-0.0781597419849635,0.01368958641547037,-0.1583230214417491,0.025914039027947356,-0.09263221394186048,0.024979043528097787,2.985469909035807,0.04534696067937931,18.892791261458655,-0.014472471956896982,0.011289457112627419,3.143792930477556,0.019432921651431956
470,4.704704704704705,0.11691893634487971,0.027620432012172985,-0.08217185698242761,0.028460237390255466,0.1025748880612046,0.041792904052268015,3.0618562733636967,0.05553339289196013,12.68611601622487,-0.014344048283675106,0.01417247204009503,3.144028130346124,0.027073155501704665
471,4.714714714714715,0.20656196173607114,0.27445650147878053,0.0428600551779236,0.11085669110935761,0.19236628433567277,0.28944193576918426,3.187177809204099,0.1404452362438957,-0.6374083607977932,-0.014195677400398366,0.014985434290403702,3.1443177540261753,0.029588545134538104
472,4.724724724724725,0.08639701782782887,-0.1521316947869512,0.055884243895847396,0.037142818620344645,0.07234235457087027,-0.13943821452393437,3.200478345270679,0.061538122676030545,-19.84156078132107,-0.014054663256958609,0.012693480263016848,3.1445941013748318,0.0243953040556859
473,4.734734734734735,-0.059027770314730846,0.056238686266493455,-0.015035051159045505,-0.1580766871626749,-0.07296300781504526,0.06836268681382976,3.129787039538826,-0.13452250182204856,15.85709259700273,-0.01393523750031442,0.012124000547336302,3.1448220906978714,0.023554185340626352
474,4.744744744744745,-0.02103605926021902,-0.06424102937696882,-0.018315441423543355,-0.012222184603600077,-0.03484217697817395,-0.051093357147927634,3.1267649206182324,0.01451864818284982,-2.614737839040758,-0.013806117717954926,0.013147672229041184,3.1450803620417758,0.026740832786449897
475,4.754754754754755,0.011260206032118865,0.07256952432624951,-0.0011109651055557742,-0.0006322843558574545,-0.002417290552640037,0.0852315548238136,3.144232950519246,0.025571180644885824,1.18870177141123,-0.013677496584758902,0.012662030497564094,3.1453439156248018,0.02620346500074328
476,4.764764764764765,0.06723516161344176,0.006776999136097731,-0.06058344162273563,-0.007362499415700692,0.05368655979545433,0.02003024078658711,3.0850317330903994,0.021045086079854877,9.693667276096829,-0.013548601817987426,0.013253241650489378,3.145615174713135,0.028407585495555568
477,4.774774774774775,0.08586867606430473,-0.21077179538773538,0.19792464567274126,0.050329192809204,0.07242781442461292,-0.20339902842911375,3.3437657568110755,0.0648092881542201,-46.18523445685908,-0.013440861639691808,0.007372766958621635,3.1458411111383344,0.014480095345016104
478,4.784784784784785,-0.018666701468952242,0.12602384499071292,0.021017412479287283,0.021301511124496963,-0.03205930813157272,0.12842855262493116,3.1669435714592593,0.024162063899229716,-1.142785166236823,-0.01339260666262048,0.0024047076342182463,3.145926158979972,0.0028605527747327525
479,4.794794794794795,0.006960430936130438,0.0049877488466680865,-0.10222975964476205,-0.22362519831356728,-0.0064027200791280684,0.010522709815844175,3.0437424980763033,-0.21212617330657668,36.37858149173461,-0.013363151015258506,0.005534960969176088,3.1459722577210654,0.011499025006990599
480,4.804804804804805,-0.04202618877706453,-0.04776977135098397,0.027900760071426747,0.01620771357626372,-0.05531607908776973,-0.04026588872203999,3.1740368985507854,0.03346077005566066,-12.119322296484334,-0.013289890310705203,0.007503882628943979,3.1461361384793585,0.017253056479396935
481,4.814814814814815,0.14824310310591657,0.13164363577637425,-0.04606448314606509,-0.04654164770795119,0.13502524170746355,0.139533776388881,3.100240941742512,-0.0274595728199469,20.31904943965377,-0.013217861398453015,0.007890140612506763,3.146305424888577,0.01908207488800429
482,4.824824824824825,-0.015954813640233646,0.09163149748993268,0.08352545514762115,-0.09357523164003395,-0.02908477109188062,0.100506349020838,3.2300486675069395,-0.07113195339704781,-3.3287055897906583,-0.013129957451646974,0.008874851530905328,3.1465232123593183,0.022443278242986135
483,4.834834834834835,0.012220026724083708,0.11224845989134845,-0.07439325438707083,0.1010438588796303,-0.0008243723794721936,0.12073669565995508,3.072351092884973,0.12346157920257572,5.042055264236848,-0.013044399103555902,0.00848823576860663,3.1467443472720436,0.022417720322945416
484,4.844844844844845,-0.0547614365168574,0.030902051281376415,0.005791966339195839,-0.13758441036787608,-0.0677173310165541,0.04024976675889615,3.152774440598691,-0.11203463035630533,8.813239583730224,-0.012955894499696701,0.009347715477519735,3.146982474259495,0.025549780011570756
485,4.854854854854855,0.07568736326585968,-0.0706354859599551,-0.10175177108647591,-0.11947213713105623,0.06283609440889111,-0.05876978937338141,3.0455192126034407,-0.08659546592342304,22.82803641925647,-0.012851268856968561,0.011865696586573691,3.1472709836899164,0.032876671207633185
486,4.864864864864865,0.021178501538347206,-0.0488819139595476,-0.1539998957503867,-0.017318886503941883,0.008464767831204454,-0.03333097197596341,2.9936525032617363,0.025864726826691057,19.81791096218815,-0.012713733707142752,0.015550941983584192,3.147652399012123,0.04318361333063294
487,4.874874874874875,-0.017229392256288133,0.18743763838767233,0.03689602812745398,-0.026394034912608517,-0.029777796133365814,0.20447463401194707,3.18501066490081,0.021678760260182114,-0.019668606938369138,-0.012548403877077681,0.017036995624274732,3.148114636773356,0.04807279517279063
488,4.884884884884885,0.05245750084155068,-0.021088744363170552,0.04501819326616752,-0.11439686589905587,0.04007701117064776,-0.0047297396821284095,3.1936137159437843,-0.06675545190666493,-0.8578457298504656,-0.012380489670902916,0.016359004681042143,3.148595522677617,0.04764141399239094
489,4.894894894894895,-0.04125959998830034,0.1086426139779762,-0.040838969304694106,-0.2760954631218481,-0.053468906145184424,0.12708041519058572,3.1082587144176412,-0.22190311866237283,31.185907880069728,-0.012209306156884087,0.018437801212609527,3.1490976837223355,0.054192344459475225
490,4.904904904904905,-0.07022731500257072,0.1310852172439639,0.054771470543061376,-0.1449291460749118,-0.08223703022057395,0.15193222000754564,3.2044563855175903,-0.08325883680436166,2.754348964236593,-0.012009715218003232,0.020847002763581715,3.1496849149745287,0.061670309270550144
491,4.914914914914915,0.22781062950361078,-0.05630390650973515,0.14190089290139918,-0.16562219176029777,0.2160047311177411,-0.03677511411017457,3.2921987298222035,-0.10567826752029963,-8.87605264326777,-0.011805898385869673,0.019528792399560582,3.1502978369208043,0.05994392423999814
492,4.924924924924925,-0.2175219938726185,-0.1475455939073875,-0.04007397094181748,-0.11470209084665439,-0.2291431473640253,-0.13006683501176364,3.1108053823811974,-0.05820274633154601,-3.0508055178683176,-0.011621153491406794,0.017478758895623867,3.150879353323015,0.05649934451510838
493,4.934934934934935,0.031211921509744764,0.0706573856588011,0.019012035069610734,-0.025491273136226723,0.019756897146466463,0.08652566745866411,3.1704437187646084,0.028767707703422577,-2.547058148145134,-0.011455024363278301,0.015868281799863014,3.1514316836949976,0.0542589808396493
494,4.944944944944945,0.10794064802984715,-0.003571187352737015,-0.008505560175126483,-0.042524661431973254,0.09664279586011185,0.011918670196046826,3.1434744411396247,0.012675419958295048,2.115221466494493,-0.01129785216973531,0.01548985754878384,3.151980001314751,0.0552000813902683
495,4.954954954954955,0.020186502550582273,0.040355107068562754,0.08576106060178335,0.0512785640065812,0.009030811529693315,0.052453247617164585,3.2382712540659604,0.09998844065936932,-22.24880700929836,-0.011155691020888958,0.01209814054860183,3.152510193464177,0.048709876652788114
496,4.964964964964965,0.08125768759160948,0.05680623370227061,-0.07112494244538115,0.08176800616472574,0.07020499133851978,0.06603690265105597,3.0818379078270586,0.1253888473735611,2.9227127710118204,-0.0110526962530897,0.009230668948785364,3.1529628502724396,0.043620841208835345
497,4.974974974974975,-0.12482728822929148,0.04355099797697895,0.027735351901738814,0.01278406646664162,-0.13579630929619393,0.05055938617682172,3.18112378602564,0.053009925995867985,-13.25846307267254,-0.010969021066902456,0.007008388199842773,3.1533884341239014,0.04022585952922637
498,4.984984984984985,0.08437534560342404,0.11153827745366435,-0.10456800414193573,0.17652848812316665,0.07346310472566735,0.11635838205627069,3.049200786292137,0.2135191647583041,2.212393905661184,-0.010912240877756692,0.00482010460260635,3.1537687904340728,0.03699067663513744
499,4.994994994994995,-0.012654333525939221,0.09524082214333232,-0.12652344217743391,-0.036620129723365466,-0.02351546763142006,0.1012646254360912,3.0276342462819166,0.0056848932512736094,21.865489382263025,-0.010861134105480837,0.006023803292758881,3.1541576884593505,0.042305022974639075
500,5.005005005005005,-0.0620672930062737,-0.009678933260284845,0.009168762102048872,0.22599639657094098,-0.07287081637539333,-0.005910643869943538,3.1637550646035466,0.2650461675963514,-31.648867944256896,-0.010803523369119628,0.0037682893903413063,3.1545863025014977,0.039049771025410455
501,5.015015015015015,0.09440712610730301,-0.17160253808674644,0.041367519901485725,-0.006733048588360369,0.08360783930470407,-0.17400733373295796,3.196273239850703,0.019338461523996868,-16.433515852363136,-0.010799286802598932,-0.002404795646211505,3.1549057199492174,0.026071510112357237
502,5.025025025025025,0.04331889780664941,0.036710037715536874,0.1634490456278151,-0.03482783821584515,0.0324699554481723,0.028902481334310497,3.318564275040094,-0.019760821291962112,-23.969975564368905,-0.010848942358477108,-0.007807556381226379,3.155115229412279,0.015067016923883037
503,5.035035035035035,0.09438720921610694,-0.14091571650468845,-0.05423727914331877,0.036235145223000136,0.08343638552190821,-0.15275143533793673,3.100982100656301,0.04376174869417053,-2.5137918642448547,-0.010950823694198725,-0.011835718833248264,3.15521937979962,0.0075266034711703915
504,5.045045045045045,-0.09563672460276579,0.043144355532739646,-0.1906637251751455,0.11372292190243667,-0.10670945065995645,0.031173433639297494,2.9646351529714257,0.12345572176735105,14.563210750827531,-0.011072726057190665,-0.011970921893442153,3.155298878146571,0.009732799864914373
505,5.055055055055055,-0.12539948232397957,0.0942643459962126,-0.009340490170221129,-0.06272882324063277,-0.13658808302786835,0.0827595283784825,3.146078504592567,-0.04926811215755765,3.7339857273632555,-0.011188600703888779,-0.011504817617730097,3.155418994762788,0.013460711083075116
506,5.065065065065065,0.05162093966877356,-0.1498331975113658,-0.10799882084605968,-0.0036877799458496126,0.04031558364518385,-0.16162320213122525,3.0475638639155984,0.011647705479657508,7.325875015029631,-0.011305356023589707,-0.011790004619859433,3.1555626847616582,0.01533548542550712
507,5.075075075075075,-0.02164662436243188,-0.09101178875813376,0.11781761707229377,-0.13494442559336092,-0.033078136195270905,-0.10505489891814801,3.2735265341112165,-0.12262595015964194,-15.458562698902318,-0.011431511832839024,-0.01404311016001425,3.1557089170389228,0.01231847543371899
508,5.085085085085085,-0.05699333039986041,0.006851205155818028,0.02044108199781146,-0.005823685709287449,-0.06858462106590607,-0.010940002709291855,3.176238477073551,-0.00023726492566368464,-8.219948181153585,-0.01159129066604566,-0.017791207865109883,3.1557973950757394,0.005586420783623765
509,5.095095095095095,-0.04268322826576133,0.012689814128945077,-0.009808199823906086,0.040145016384085325,-0.05446760093634718,-0.008050720252333613,3.1460208900315654,0.04100602907363895,-6.76960861665528,-0.011784372670585843,-0.02074053438127869,3.1558290898554713,0.0008610126895536266
510,5.105105105105105,0.07915372583720948,-0.21666473602829886,-0.0023015411801380003,0.15290354048836938,0.06714109564562716,-0.24191636548443562,3.1534978205638007,0.14513542916347208,-25.52670440728228,-0.01201263019158232,-0.025251629456136775,3.155799361743939,-0.007768111324897287
511,5.115115115115115,-0.08587826998635198,-0.16095872522634197,0.10157126356489786,-0.060632765342138,-0.09817439691999066,-0.19238013707080828,3.2572292443400066,-0.08119174392378668,-23.1493786650219,-0.012296126933638688,-0.03142141184446632,3.155657980775109,-0.02055897858164869
512,5.125125125125125,-0.13046352863958358,0.0687563472134122,-0.12181002613218002,0.10056140834352821,-0.14309309737454617,0.03414876328082558,3.033607901971273,0.07463242687851189,7.22512817703706,-0.012629568734962604,-0.03460758393258662,3.155417928103453,-0.025928981465016317
513,5.135135135135135,0.12180501263516921,-0.06259784938048223,0.11825288710624056,-0.0525709181155698,0.10881967340771158,-0.0994434286665305,3.2734006853358095,-0.0815487046864138,-14.63197201246542,-0.01298533922745764,-0.036845579286048265,3.155147798229569,-0.028977786570844
514,5.145145145145145,0.032305524103382076,-0.06887195725957385,-0.10294324247242055,0.07235031746153023,0.01893793825647122,-0.10803434898539878,3.05189345405824,0.04007297077344059,5.829818612072664,-0.013367585846910857,-0.03916239172582493,3.1548366965306607,-0.03227734668808964
515,5.155155155155155,-0.03493415089106947,0.11417335853667639,0.16199586058512372,-0.11313886943667528,-0.04870148283363324,0.07312294853313747,3.316502360137837,-0.147704587638416,-11.739314028119555,-0.013767331942563769,-0.04105041000353891,3.1545064995527134,-0.03456571820174074
516,5.165165165165165,-0.3009008404875144,-0.11510098189722116,0.08995371603393516,-0.2514896576645493,-0.31509461050600707,-0.1590172327272224,3.244087306908132,-0.2908532157953825,-6.102051795988032,-0.01419377001849265,-0.04391625083000124,3.154133590874197,-0.0393635581308332
517,5.175175175175175,-0.033592935899875685,0.15821789480728796,-0.06807838320394947,-0.16694200073015375,-0.048225041623772044,0.11560802384817782,3.085675895737008,-0.20074581281046544,32.3688068020165,-0.014632105723896355,-0.04260987095911013,3.153754278940957,-0.03380381208031169
518,5.185185185185185,-0.028388663532981608,-0.09594677029425264,-0.23819613724552766,0.22486765455787877,-0.04342970779233409,-0.13539312087275607,2.915274949306002,0.2012038876592243,8.867635115869238,-0.015041044259352482,-0.03944635057850342,3.1534710865515296,-0.023663766898654463
519,5.195195195195195,-0.020104832933965942,0.10283609369258528,-0.042888409189501514,-0.06058468257308386,-0.03553493176295514,0.0645431998743376,3.1103712765964873,-0.07917715976173315,14.63294119034196,-0.0154300988289892,-0.03829289381824768,3.1532596857859887,-0.018592477188649294
520,5.205205205205205,-0.20400396168749413,-0.2071208578312026,0.17575525671880465,-0.005055853164865668,-0.2198278314688947,-0.24945317014919796,3.3288134806510934,-0.03159544014160654,-45.99796097576594,-0.015823869781400584,-0.04233231231799536,3.153058223932289,-0.026539586976740873
521,5.215215215215215,0.007676183785725241,-0.03321075591470596,-0.0016407413782565856,-0.12898664504333632,-0.008604130924027568,-0.08021925254391515,3.1510806458198024,-0.16511589589951622,10.198767396047218,-0.01628031470975281,-0.047008496629209195,3.152721387198059,-0.036129250856179906
522,5.225225225225225,-0.000531394340621101,0.1362401188362979,-0.060875912031342676,0.007744925613877607,-0.01727572886970579,0.09067778847714031,3.091510395125167,-0.02273428404203871,14.066291578459452,-0.01674433452908469,-0.04556233035915761,3.1523863071565095,-0.030479209655916318
523,5.235235235235235,-0.006086286274407937,-0.11693084999078972,-0.09751806379434755,-0.018958701076347086,-0.023279694454990375,-0.1612032830968668,3.054590602801456,-0.04423518406177411,9.590370650130927,-0.017193408180582438,-0.04427243310607708,3.1521086665958036,-0.025276482985427028
524,5.245245245245245,0.029073356047503357,-0.008045594731143687,-0.2285397027703851,0.09363129353558092,0.011447813759335432,-0.04961060743100858,2.9233532307714984,0.07705477553747665,25.436521786400668,-0.017625542288167925,-0.041565012699864894,3.1518929335418835,-0.01657651799810427
525,5.255255255255255,0.11718958079245517,-0.09135135626136281,0.11623860982615958,-0.03970523637420974,0.09915327844911265,-0.13318948962208974,3.2679884065377274,-0.055064777795906406,-18.263843248688744,-0.018036302343342532,-0.04183813336072692,3.151749796711568,-0.01535954142169667
526,5.265265265265265,0.04770826723118885,-0.08533540984654531,0.22810884881916899,-0.04720501801096208,0.02922434465075588,-0.13348817399986487,3.3796422316530506,-0.07648179603831054,-36.28670402872561,-0.018483922580432972,-0.04815276415331957,3.1515333828338816,-0.029276778027348467
527,5.275275275275275,0.09763010144092246,-0.16423772457347627,0.01688204071237459,-0.111583910893372,0.07863663587275231,-0.2168469762013785,3.168062664814519,-0.15018764373101992,2.153855744216666,-0.018993465568170154,-0.05260925162790222,3.1511806241021443,-0.03860373283764793
528,5.285285285285285,-0.11221455661883704,-0.1123186895467573,-0.2289384047524687,0.01906556239363939,-0.131728586176631,-0.162826644026217,2.9218797253118667,-0.012541463153349256,24.257656437315944,-0.01951402955779394,-0.05050795447945969,3.1508181300643354,-0.031607025546988646
529,5.295295295295295,0.08063491346869765,0.030264475501123378,-0.03076887864853301,0.1550465734340819,0.06062574804508648,-0.019174291335270113,3.1197674646346103,0.12779738647413397,-7.826493511365916,-0.020009165423611166,-0.04943876683639349,3.1505363432831435,-0.027249186959947935
530,5.305305305305305,-0.2625933668409105,0.11050096502282399,0.008401965166870334,-0.04302132368820697,-0.2831073295665685,0.05937362635137836,3.1586489756346956,-0.07285904353701736,-1.7775496590592592,-0.020513962725658,-0.05112733867144562,3.150247010467825,-0.029837719848810392
531,5.315315315315315,-0.01625717569300136,-0.08802904439012403,-0.17434064891479711,-0.14267153603855381,-0.037275547579770474,-0.13654479598543207,2.9756340694014196,-0.16440174649472244,34.54341020769352,-0.02101837188676911,-0.048515751595308035,3.1499747183162166,-0.021730210456168637
532,5.325325325325325,-0.1354206110963941,0.07731026908640787,0.07004113977057035,0.09657620750973468,-0.15691249111531752,0.02925361892212832,3.2198363984660654,0.07753167556454996,-23.51554045498355,-0.021491880018923406,-0.04805665016427955,3.149795258695495,-0.019044531945184726
533,5.335335335335335,0.0824193885194472,-0.1222382397875037,-0.05453094746868797,0.1897990879806346,0.060422117045561115,-0.17489279082177592,3.0950203644792786,0.1607601933590239,-14.627469919170073,-0.02199727147388609,-0.05265455103427221,3.149551311947967,-0.02903889462161071
534,5.345345345345345,-0.04454387965755288,-0.11655621232555997,0.001579286456532854,-0.06296453065945452,-0.06708267935118127,-0.17171796807530554,3.1508110693887206,-0.09682503209747526,-2.634568944983461,-0.022538799693628386,-0.05516175574974558,3.149231782932188,-0.03386050143802074
